PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalSpending,Deck,CabinNum,Side,Group,Group_Number,Group_Size,Is_Solo
4945_01,Earth,1,G/798/P,PSO J318.5-22,27.0,0,0.0,0.0,0.0,0.0,0.0,Eline Bartins,1,0.0,G,798,P,4945,01,1,1
4946_01,Earth,1,G/799/P,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Helley Kiddley,0,0.0,G,799,P,4946,01,1,1
4950_01,Earth,1,G/800/P,PSO J318.5-22,39.0,0,0.0,0.0,0.0,0.0,0.0,Eulahy Wheelez,0,0.0,G,800,P,4950,01,1,1
4951_01,Mars,0,F/1010/P,TRAPPIST-1e,43.0,0,11.0,0.0,1297.0,38.0,0.0,Peefox Ruica,1,1346.0,F,1010,P,4951,01,1,1
4952_01,Mars,1,F/939/S,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Neysma Rekle,1,0.0,F,939,S,4952,01,1,1
4954_01,Earth,0,G/808/S,TRAPPIST-1e,24.0,0,3.0,1018.0,687.0,50.0,0.0,Joanny Roses,1,1758.0,G,808,S,4954,01,1,1
4956_01,Earth,1,G/809/S,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Walla Mcphernard,1,0.0,G,809,S,4956,01,1,1
4958_01,Earth,0,G/810/S,TRAPPIST-1e,32.0,0,0.0,235.0,0.0,474.0,0.0,Ivanna Flemaney,0,709.0,G,810,S,4958,01,1,1
4961_01,Mars,0,F/942/S,TRAPPIST-1e,32.0,0,1016.0,0.0,307.0,5.0,0.0,Ane Read,1,1328.0,F,942,S,4961,01,1,1
4963_01,Earth,1,G/811/S,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,Carold Woodwardy,1,0.0,G,811,S,4963,01,1,1
4964_01,Mars,0,D/154/S,TRAPPIST-1e,64.0,0,2147.0,0.0,191.0,59.0,0.0,Hone Barne,0,2397.0,D,154,S,4964,01,1,1
4965_01,Earth,0,E/308/P,TRAPPIST-1e,21.0,0,457.0,79.0,1134.0,0.0,0.0,Calvia Corman,0,1670.0,E,308,P,4965,01,1,1
4970_01,Earth,0,F/943/S,PSO J318.5-22,26.0,0,0.0,9.0,0.0,0.0,1376.0,Andary Wilderssen,0,1385.0,F,943,S,4970,01,1,1
4972_01,Europa,0,B/162/P,55 Cancri e,35.0,0,87.0,1719.0,2750.0,0.0,79.0,Beneba Blentrary,1,4635.0,B,162,P,4972,01,1,1
4973_01,Earth,0,E/309/P,TRAPPIST-1e,43.0,0,957.0,0.0,1.0,0.0,39.0,Paulie Stephendsey,0,997.0,E,309,P,4973,01,2,0
4973_02,Earth,1,G/803/P,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,Brence Stephendsey,1,0.0,G,803,P,4973,02,2,0
4974_01,Europa,0,A/44/P,TRAPPIST-1e,56.0,0,0.0,10.0,0.0,9319.0,1225.0,Thabih Vendeck,0,10554.0,A,44,P,4974,01,2,0
4974_02,Europa,1,B/82/S,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,Lesat Vendeck,1,0.0,B,82,S,4974,02,2,0
4975_01,Earth,1,G/813/S,PSO J318.5-22,25.0,0,0.0,0.0,0.0,0.0,0.0,Olgary Wartyson,1,0.0,G,813,S,4975,01,3,0
4975_02,Earth,0,G/813/S,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Gerly Wartyson,1,0.0,G,813,S,4975,02,3,0
4975_03,Earth,1,G/813/S,PSO J318.5-22,2.0,0,0.0,0.0,0.0,0.0,0.0,Celis Wartyson,1,0.0,G,813,S,4975,03,3,0
4977_01,Earth,0,F/945/S,TRAPPIST-1e,46.0,0,0.0,4.0,834.0,0.0,32.0,Kylen Merce,1,870.0,F,945,S,4977,01,2,0
4977_02,Earth,0,F/945/S,TRAPPIST-1e,32.0,0,2756.0,125.0,9.0,0.0,103.0,Nicey Merce,0,2993.0,F,945,S,4977,02,2,0
4978_01,Earth,0,F/1015/P,TRAPPIST-1e,20.0,0,0.0,358.0,287.0,0.0,0.0,Floyde Hortis,0,645.0,F,1015,P,4978,01,1,1
4979_01,Earth,1,G/804/P,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,Arllia Mckinn,0,0.0,G,804,P,4979,01,1,1
4980_01,Earth,0,G/805/P,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,882.0,0.0,Lelah Potterry,0,882.0,G,805,P,4980,01,3,0
4980_02,Earth,0,G/805/P,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Sanney Potterry,0,0.0,G,805,P,4980,02,3,0
4980_03,Earth,0,G/805/P,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,UnKnown,0,0.0,G,805,P,4980,03,3,0
4981_01,Earth,0,F/946/S,TRAPPIST-1e,16.0,0,0.0,769.0,0.0,0.0,7.0,Davis Brenney,1,776.0,F,946,S,4981,01,3,0
4981_02,Earth,1,G/814/S,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,Millia Connon,1,0.0,G,814,S,4981,02,3,0
4981_03,Earth,0,G/814/S,TRAPPIST-1e,24.0,0,530.0,0.0,0.0,0.0,179.0,Brank Brenney,0,709.0,G,814,S,4981,03,3,0
4983_01,Earth,0,F/1016/P,TRAPPIST-1e,22.0,0,61.0,0.0,214.0,445.0,0.0,Mabley Mcbriguez,1,720.0,F,1016,P,4983,01,1,1
4987_01,Earth,0,G/816/S,TRAPPIST-1e,21.0,0,36.0,162.0,0.0,588.0,0.0,Fayene Popelacruz,1,786.0,G,816,S,4987,01,1,1
4989_01,Earth,0,E/310/P,TRAPPIST-1e,38.0,0,0.0,1.0,0.0,786.0,0.0,Inette Johnshines,0,787.0,E,310,P,4989,01,1,1
4990_01,Europa,1,B/164/P,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Nasliak Listive,0,0.0,B,164,P,4990,01,1,1
4991_01,Earth,0,G/806/P,TRAPPIST-1e,79.0,0,610.0,0.0,0.0,200.0,5.0,Rickie Pentss,0,815.0,G,806,P,4991,01,1,1
4992_01,Earth,0,F/1018/P,PSO J318.5-22,22.0,0,479.0,34.0,0.0,29.0,4.0,Dandra Sextones,0,546.0,F,1018,P,4992,01,1,1
4995_01,Earth,0,G/807/P,55 Cancri e,42.0,0,642.0,282.0,0.0,0.0,0.0,Timmy Cardners,1,924.0,G,807,P,4995,01,1,1
4996_01,Mars,1,F/949/S,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,Scera Mitte,1,0.0,F,949,S,4996,01,1,1
4997_01,Europa,1,C/156/P,TRAPPIST-1e,52.0,0,0.0,0.0,0.0,0.0,0.0,Diphah Disgul,1,0.0,C,156,P,4997,01,1,1
4998_01,Earth,1,G/818/S,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,Lison Willy,1,0.0,G,818,S,4998,01,1,1
4999_01,Earth,0,F/950/S,TRAPPIST-1e,30.0,0,1120.0,0.0,0.0,0.0,794.0,Chelly Mckins,0,1914.0,F,950,S,4999,01,1,1
5000_01,Earth,1,G/808/P,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,Courta Barrison,1,0.0,G,808,P,5000,01,1,1
5003_01,Earth,1,G/809/P,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,Dessie Bulliamoses,0,0.0,G,809,P,5003,01,1,1
5004_01,Europa,1,B/165/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Mediah Gloyanthy,1,0.0,B,165,P,5004,01,1,1
5005_01,Earth,0,F/1019/P,TRAPPIST-1e,46.0,0,819.0,31.0,0.0,49.0,2.0,Rayley Daughtson,0,901.0,F,1019,P,5005,01,1,1
5006_01,Europa,1,B/166/P,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,Kochard Stingive,1,0.0,B,166,P,5006,01,3,0
5006_02,Europa,1,B/166/P,55 Cancri e,44.0,0,0.0,0.0,0.0,0.0,0.0,Alyat Stingive,1,0.0,B,166,P,5006,02,3,0
5006_03,Europa,0,B/166/P,TRAPPIST-1e,20.0,0,0.0,219.0,0.0,5.0,3283.0,Alark Stingive,0,3507.0,B,166,P,5006,03,3,0
5007_01,Mars,0,F/951/S,TRAPPIST-1e,35.0,0,1337.0,49.0,57.0,0.0,0.0,Gramus Watie,0,1443.0,F,951,S,5007,01,1,1
5008_01,Mars,1,F/952/S,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Apies Prity,1,0.0,F,952,S,5008,01,1,1
5009_01,Mars,1,F/1020/P,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,UnKnown,1,0.0,F,1020,P,5009,01,1,1
5010_01,Mars,0,F/1021/P,TRAPPIST-1e,26.0,1,1033.0,172.0,26.0,0.0,518.0,Poloos Sincy,0,1749.0,F,1021,P,5010,01,1,1
5012_01,Earth,1,G/811/P,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,Benny Joynewtonks,1,0.0,G,811,P,5012,01,1,1
5013_01,Earth,0,F/953/S,TRAPPIST-1e,23.0,0,0.0,0.0,2102.0,0.0,0.0,Kaye Wagnerray,1,2102.0,F,953,S,5013,01,1,1
5014_01,Earth,0,D/162/P,TRAPPIST-1e,26.0,0,1331.0,0.0,973.0,484.0,0.0,Quan Porté,0,2788.0,D,162,P,5014,01,2,0
5014_02,Mars,1,F/1022/P,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,Moste Porté,1,0.0,F,1022,P,5014,02,2,0
5015_01,Europa,0,C/194/S,55 Cancri e,35.0,0,54.0,493.0,12.0,6691.0,253.0,Geno Lowerrudy,0,7503.0,C,194,S,5015,01,1,1
5016_01,Mars,0,F/1023/P,TRAPPIST-1e,18.0,0,1092.0,31.0,309.0,0.0,0.0,Honda Bert,0,1432.0,F,1023,P,5016,01,1,1
5017_01,Mars,1,F/954/S,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Raptax Giba,1,0.0,F,954,S,5017,01,1,1
5018_01,Earth,1,G/812/P,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Shanie Pooles,1,0.0,G,812,P,5018,01,1,1
5019_01,Earth,0,F/955/S,TRAPPIST-1e,15.0,0,0.0,0.0,19.0,352.0,326.0,Olly Hebernandry,0,697.0,F,955,S,5019,01,1,1
5020_01,Earth,0,F/956/S,PSO J318.5-22,18.0,0,648.0,19.0,0.0,0.0,4.0,Annon Anthompson,1,671.0,F,956,S,5020,01,1,1
5021_01,Europa,0,B/167/P,TRAPPIST-1e,41.0,0,4.0,4619.0,0.0,251.0,213.0,Celavar Fulacid,1,5087.0,B,167,P,5021,01,1,1
5023_01,Earth,0,G/813/P,55 Cancri e,36.0,0,0.0,0.0,0.0,474.0,12.0,Briney Griffy,0,486.0,G,813,P,5023,01,1,1
5025_01,Earth,0,F/1024/P,TRAPPIST-1e,33.0,0,1042.0,50.0,0.0,9.0,0.0,Ronard Arner,0,1101.0,F,1024,P,5025,01,1,1
5027_01,Earth,0,E/321/S,55 Cancri e,41.0,0,4.0,737.0,0.0,51.0,0.0,Noria Kiddley,0,792.0,E,321,S,5027,01,1,1
5028_01,Europa,0,A/61/S,55 Cancri e,47.0,0,1904.0,18.0,0.0,89.0,4411.0,Enifak Plattering,0,6422.0,A,61,S,5028,01,1,1
5032_01,Europa,1,E/322/S,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,Kochard Dicely,1,0.0,E,322,S,5032,01,1,1
5034_01,Earth,0,G/824/S,TRAPPIST-1e,36.0,0,0.0,52.0,8.0,0.0,4160.0,Briany Sellahaney,0,4220.0,G,824,S,5034,01,1,1
5035_01,Earth,1,G/825/S,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Sethew Coolerson,1,0.0,G,825,S,5035,01,1,1
5036_01,Earth,1,G/814/P,PSO J318.5-22,34.0,0,0.0,0.0,0.0,0.0,0.0,Robyny Walterson,0,0.0,G,814,P,5036,01,2,0
5036_02,Earth,0,G/814/P,TRAPPIST-1e,24.0,0,5.0,1.0,7.0,0.0,895.0,Eleah Walterson,0,908.0,G,814,P,5036,02,2,0
5039_01,Mars,0,F/958/S,TRAPPIST-1e,16.0,0,1285.0,0.0,14.0,1386.0,0.0,Jayrin Bate,0,2685.0,F,958,S,5039,01,4,0
5039_02,Mars,1,F/958/S,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,Hule Bate,1,0.0,F,958,S,5039,02,4,0
5039_03,Mars,0,F/958/S,TRAPPIST-1e,24.0,0,1157.0,0.0,0.0,131.0,0.0,Rionk Bate,1,1288.0,F,958,S,5039,03,4,0
5039_04,Mars,0,F/958/S,TRAPPIST-1e,35.0,0,1307.0,0.0,0.0,2.0,0.0,Cakes Bate,0,1309.0,F,958,S,5039,04,4,0
5040_01,Europa,0,C/195/S,TRAPPIST-1e,26.0,0,0.0,21.0,10424.0,1373.0,7218.0,Enibik Dynigic,0,19036.0,C,195,S,5040,01,2,0
5040_02,Europa,0,C/195/S,55 Cancri e,39.0,0,10.0,199.0,0.0,6216.0,101.0,Alsha Dynigic,0,6526.0,C,195,S,5040,02,2,0
5042_01,Earth,0,F/1026/P,TRAPPIST-1e,18.0,0,8.0,1.0,4.0,419.0,304.0,Lorice Estiagosen,1,736.0,F,1026,P,5042,01,1,1
5044_01,Earth,0,G/826/S,TRAPPIST-1e,23.0,0,0.0,381.0,142.0,0.0,261.0,Sanya Palmes,0,784.0,G,826,S,5044,01,2,0
5044_02,Earth,1,G/826/S,PSO J318.5-22,29.0,0,0.0,0.0,0.0,0.0,0.0,UnKnown,1,0.0,G,826,S,5044,02,2,0
5048_01,Earth,0,B/82/S,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,Lerion Moodson,1,0.0,B,82,S,5048,01,1,1
5050_01,Earth,0,F/1028/P,TRAPPIST-1e,31.0,0,433.0,111.0,238.0,86.0,0.0,Loree Wolfernan,0,868.0,F,1028,P,5050,01,1,1
5051_01,Mars,0,E/324/S,TRAPPIST-1e,49.0,0,1176.0,0.0,20.0,103.0,0.0,Tous Flité,0,1299.0,E,324,S,5051,01,1,1
5052_01,Mars,1,F/961/S,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,Crick Khart,1,0.0,F,961,S,5052,01,2,0
5052_02,Mars,0,F/961/S,55 Cancri e,23.0,0,228.0,1451.0,912.0,3.0,0.0,UnKnown,1,2594.0,F,961,S,5052,02,2,0
5057_01,Earth,1,G/816/P,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,Idave Simmonders,1,0.0,G,816,P,5057,01,1,1
5058_01,Mars,1,F/963/S,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Goos Apie,1,0.0,F,963,S,5058,01,3,0
5058_02,Mars,0,F/963/S,PSO J318.5-22,30.0,1,600.0,31.0,1.0,659.0,191.0,Gork Apie,0,1482.0,F,963,S,5058,02,3,0
5058_03,Mars,1,F/963/S,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,Leos Apie,1,0.0,F,963,S,5058,03,3,0
5059_01,Earth,0,F/1030/P,55 Cancri e,21.0,0,639.0,0.0,0.0,0.0,0.0,Nancis Ryanga,0,639.0,F,1030,P,5059,01,1,1
5060_01,Europa,1,C/157/P,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0,Algork Honatte,1,0.0,C,157,P,5060,01,4,0
5060_02,Europa,1,C/157/P,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,Instan Honatte,1,0.0,C,157,P,5060,02,4,0
5060_03,Europa,0,C/157/P,55 Cancri e,27.0,0,0.0,867.0,0.0,20.0,1371.0,Segino Honatte,0,2258.0,C,157,P,5060,03,4,0
5060_04,Europa,0,C/157/P,55 Cancri e,29.0,1,530.0,418.0,0.0,0.0,9129.0,Alhaino Honatte,0,10077.0,C,157,P,5060,04,4,0
5061_01,Europa,1,C/196/S,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Furudah Patoetic,1,0.0,C,196,S,5061,01,2,0
5061_02,Europa,0,C/196/S,TRAPPIST-1e,54.0,0,0.0,8246.0,0.0,56.0,118.0,Mediton Patoetic,1,8420.0,C,196,S,5061,02,2,0
5062_01,Earth,0,E/325/S,TRAPPIST-1e,46.0,0,971.0,0.0,20.0,0.0,5.0,Sallie Bushallert,0,996.0,E,325,S,5062,01,1,1
5063_01,Earth,0,G/830/S,TRAPPIST-1e,18.0,0,0.0,794.0,16.0,0.0,0.0,Kennie Solinez,1,810.0,G,830,S,5063,01,1,1
5064_01,Europa,0,A/62/S,55 Cancri e,22.0,0,1961.0,82.0,0.0,3025.0,2406.0,Alraiam Gocent,0,7474.0,A,62,S,5064,01,1,1
5065_01,Europa,1,E/326/S,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,Asellan Crueld,1,0.0,E,326,S,5065,01,2,0
5065_02,Europa,0,E/326/S,55 Cancri e,26.0,0,606.0,1080.0,0.0,2011.0,0.0,UnKnown,0,3697.0,E,326,S,5065,02,2,0
5067_01,Earth,0,F/964/S,55 Cancri e,36.0,0,0.0,1808.0,0.0,344.0,0.0,Kerryn Wolfernan,1,2152.0,F,964,S,5067,01,1,1
5068_01,Earth,1,E/314/P,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,Nadie Polliamposs,1,0.0,E,314,P,5068,01,1,1
5069_01,Earth,0,F/965/S,PSO J318.5-22,56.0,0,1309.0,0.0,69.0,1.0,0.0,Andary Hurchez,0,1379.0,F,965,S,5069,01,1,1
5070_01,Earth,0,F/966/S,TRAPPIST-1e,20.0,0,542.0,175.0,0.0,5.0,0.0,Lillia Collinson,1,722.0,F,966,S,5070,01,1,1
5072_01,Earth,0,G/817/P,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,Brina Saley,0,0.0,G,817,P,5072,01,2,0
5072_02,Earth,1,G/817/P,PSO J318.5-22,14.0,0,0.0,0.0,0.0,0.0,0.0,Melica Saley,0,0.0,G,817,P,5072,02,2,0
5073_01,Mars,1,F/1033/P,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,Vere Frité,1,0.0,F,1033,P,5073,01,1,1
5074_01,Mars,0,F/967/S,TRAPPIST-1e,35.0,0,4608.0,0.0,926.0,382.0,0.0,Gorsp Biba,0,5916.0,F,967,S,5074,01,1,1
5076_01,Earth,0,G/818/P,TRAPPIST-1e,13.0,0,0.0,0.0,60.0,1.0,5147.0,Alicey Wolferguson,0,5208.0,G,818,P,5076,01,1,1
5080_01,Earth,0,F/969/S,TRAPPIST-1e,21.0,0,1.0,0.0,143.0,558.0,1.0,Herina Buckeelez,0,703.0,F,969,S,5080,01,1,1
5083_01,Earth,1,G/820/P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,Cary Pooles,0,0.0,G,820,P,5083,01,1,1
5084_01,Europa,1,E/315/P,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Askedus Fuelightic,0,0.0,E,315,P,5084,01,2,0
5084_02,Europa,0,E/315/P,TRAPPIST-1e,32.0,0,8151.0,2052.0,1919.0,7352.0,754.0,Batrix Fuelightic,0,20228.0,E,315,P,5084,02,2,0
5085_01,Earth,0,F/970/S,TRAPPIST-1e,20.0,0,0.0,15.0,455.0,95.0,0.0,Alie Grahangory,1,565.0,F,970,S,5085,01,1,1
5087_01,Mars,0,F/1036/P,TRAPPIST-1e,44.0,0,2575.0,3.0,20.0,0.0,0.0,Sunk Birt,0,2598.0,F,1036,P,5087,01,1,1
5088_01,Earth,0,F/972/S,55 Cancri e,22.0,0,0.0,0.0,0.0,1600.0,168.0,Jonard Horndley,1,1768.0,F,972,S,5088,01,1,1
5089_01,Europa,0,B/170/P,TRAPPIST-1e,39.0,0,3926.0,2030.0,0.0,1483.0,611.0,Alrakan Aivering,0,8050.0,B,170,P,5089,01,2,0
5089_02,Europa,0,B/170/P,TRAPPIST-1e,19.0,0,0.0,3750.0,0.0,0.0,41.0,Celeon Aivering,1,3791.0,B,170,P,5089,02,2,0
5090_01,Earth,1,G/821/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,UnKnown,0,0.0,G,821,P,5090,01,6,0
5090_02,Earth,1,G/821/P,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,Luzel Willy,0,0.0,G,821,P,5090,02,6,0
5090_03,Earth,0,G/821/P,PSO J318.5-22,12.0,0,0.0,0.0,0.0,0.0,0.0,Joyton Willy,1,0.0,G,821,P,5090,03,6,0
5090_04,Earth,1,G/821/P,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,Adamy Willy,0,0.0,G,821,P,5090,04,6,0
5090_05,Earth,0,E/316/P,PSO J318.5-22,32.0,0,793.0,0.0,0.0,0.0,0.0,Annya Willy,0,793.0,E,316,P,5090,05,6,0
5090_06,Earth,0,G/821/P,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Scotte Willy,1,0.0,G,821,P,5090,06,6,0
5091_01,Earth,0,F/973/S,55 Cancri e,18.0,0,1471.0,59.0,95.0,1109.0,330.0,UnKnown,0,3064.0,F,973,S,5091,01,1,1
5093_01,Europa,0,C/158/P,55 Cancri e,49.0,1,9.0,179.0,0.0,3.0,7865.0,Wasalam Cluthosexy,0,8056.0,C,158,P,5093,01,1,1
5095_01,Mars,1,F/1038/P,TRAPPIST-1e,61.0,0,0.0,0.0,0.0,0.0,0.0,Coate Snoff,1,0.0,F,1038,P,5095,01,1,1
5097_01,Earth,1,G/823/P,55 Cancri e,7.0,0,0.0,0.0,0.0,0.0,0.0,Hughan Peterstarks,1,0.0,G,823,P,5097,01,3,0
5097_02,Earth,0,G/823/P,TRAPPIST-1e,25.0,0,0.0,181.0,671.0,0.0,0.0,Nandy Peterstarks,1,852.0,G,823,P,5097,02,3,0
5097_03,Earth,0,F/1039/P,55 Cancri e,51.0,0,6.0,0.0,706.0,0.0,0.0,Eulahy Peterstarks,1,712.0,F,1039,P,5097,03,3,0
5103_01,Europa,1,E/317/P,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,Proxima Poless,1,0.0,E,317,P,5103,01,1,1
5104_01,Earth,0,G/833/S,TRAPPIST-1e,31.0,0,25.0,712.0,0.0,16.0,0.0,Keitha Waltonnedy,1,753.0,G,833,S,5104,01,1,1
5105_01,Earth,1,B/82/S,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,Holey Sullones,1,0.0,B,82,S,5105,01,1,1
5106_01,Earth,1,G/834/S,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,Helle Barrez,1,0.0,G,834,S,5106,01,1,1
5108_01,Earth,1,G/825/P,PSO J318.5-22,17.0,0,0.0,0.0,0.0,0.0,0.0,Louisy Hughriend,1,0.0,G,825,P,5108,01,1,1
5109_01,Earth,0,G/835/S,PSO J318.5-22,47.0,0,83.0,1.0,0.0,654.0,3.0,Hilia Joycerton,1,741.0,G,835,S,5109,01,1,1
5111_01,Europa,0,B/171/P,TRAPPIST-1e,25.0,0,0.0,3.0,0.0,763.0,3541.0,Sarid Unkcatted,0,4307.0,B,171,P,5111,01,3,0
5111_02,Europa,0,B/171/P,TRAPPIST-1e,28.0,0,29.0,394.0,0.0,712.0,4360.0,Aske Unkcatted,0,5495.0,B,171,P,5111,02,3,0
5111_03,Europa,0,B/171/P,TRAPPIST-1e,32.0,0,0.0,419.0,0.0,1984.0,521.0,Mino Unkcatted,0,2924.0,B,171,P,5111,03,3,0
5112_01,Europa,1,C/198/S,55 Cancri e,56.0,0,0.0,0.0,0.0,0.0,0.0,Chainon Spadicage,1,0.0,C,198,S,5112,01,3,0
5112_02,Europa,1,C/198/S,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,Achiram Ainatint,1,0.0,C,198,S,5112,02,3,0
5112_03,Europa,1,C/198/S,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,Sadaton Opshaft,1,0.0,C,198,S,5112,03,3,0
5115_01,Europa,1,C/199/S,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,Diason Whibid,1,0.0,C,199,S,5115,01,2,0
5115_02,Europa,1,C/199/S,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,Megrezn Whibid,1,0.0,C,199,S,5115,02,2,0
5116_01,Mars,1,F/980/S,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,Ars Prity,1,0.0,F,980,S,5116,01,2,0
5116_02,Mars,1,F/980/S,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,Fros Prity,1,0.0,F,980,S,5116,02,2,0
5120_01,Mars,0,E/320/P,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,Flams Bate,0,0.0,E,320,P,5120,01,1,1
5122_01,Earth,0,F/981/S,TRAPPIST-1e,24.0,0,0.0,464.0,321.0,0.0,90.0,Line Knoxtones,1,875.0,F,981,S,5122,01,1,1
5124_01,Earth,0,F/1044/P,TRAPPIST-1e,41.0,0,256.0,109.0,0.0,340.0,0.0,Kimmie Greeves,0,705.0,F,1044,P,5124,01,1,1
5125_01,Earth,0,F/982/S,55 Cancri e,29.0,0,0.0,0.0,22.0,738.0,0.0,Timmie Rocknight,0,760.0,F,982,S,5125,01,1,1
5126_01,Europa,1,C/200/S,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0,Isotone Unaring,1,0.0,C,200,S,5126,01,1,1
5127_01,Earth,0,G/837/S,TRAPPIST-1e,31.0,0,0.0,679.0,0.0,0.0,213.0,Leneva Yanton,1,892.0,G,837,S,5127,01,2,0
5127_02,Earth,0,F/983/S,TRAPPIST-1e,16.0,0,43.0,0.0,0.0,1893.0,119.0,Faithy Yanton,0,2055.0,F,983,S,5127,02,2,0
5128_01,Mars,0,F/1045/P,TRAPPIST-1e,65.0,0,56.0,0.0,1081.0,21.0,0.0,Forn Frazo,0,1158.0,F,1045,P,5128,01,2,0
5128_02,Mars,0,F/1045/P,TRAPPIST-1e,21.0,0,0.0,1.0,2832.0,0.0,0.0,Frus Frazo,1,2833.0,F,1045,P,5128,02,2,0
5129_01,Earth,1,G/827/P,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,Anthia Savaraldez,1,0.0,G,827,P,5129,01,1,1
5130_01,Earth,1,G/838/S,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,Timmy Klindsayer,1,0.0,G,838,S,5130,01,1,1
5132_01,Earth,0,G/828/P,TRAPPIST-1e,42.0,0,5049.0,477.0,0.0,0.0,0.0,Veremy Ellson,0,5526.0,G,828,P,5132,01,1,1
5133_01,Earth,0,G/829/P,55 Cancri e,36.0,0,0.0,0.0,846.0,0.0,0.0,Benry Litthews,1,846.0,G,829,P,5133,01,8,0
5133_02,Earth,1,G/829/P,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,Hene Litthews,0,0.0,G,829,P,5133,02,8,0
5133_03,Earth,1,G/829/P,PSO J318.5-22,27.0,0,0.0,0.0,0.0,0.0,0.0,Lina Litthews,1,0.0,G,829,P,5133,03,8,0
